"codigo";"nome";"codigo_materia";"ano_materia";"tipo_materia";"partido"
"4981";"Acir Gurgacz";"131369";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"133940";"2018";"PLC";"PDT"
"4981";"Acir Gurgacz";"106822";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"106564";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"133841";"2018";"MSF";"PDT"
"4981";"Acir Gurgacz";"133835";"2018";"MSF";"PDT"
"4981";"Acir Gurgacz";"123181";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"113566";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"131511";"2017";"PDS";"PDT"
"4981";"Acir Gurgacz";"133193";"2018";"MSF";"PDT"
"4981";"Acir Gurgacz";"130960";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"133013";"2018";"MSF";"PDT"
"4981";"Acir Gurgacz";"131349";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"120638";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"131783";"2017";"PDS";"PDT"
"4981";"Acir Gurgacz";"131618";"2017";"SUG";"PDT"
"4981";"Acir Gurgacz";"129901";"2017";"SUG";"PDT"
"4981";"Acir Gurgacz";"130203";"2017";"SUG";"PDT"
"4981";"Acir Gurgacz";"124484";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"123105";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"131136";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"131194";"2017";"SUG";"PDT"
"4981";"Acir Gurgacz";"130988";"2017";"MCN";"PDT"
"4981";"Acir Gurgacz";"127625";"2016";"PLS";"PDT"
"4981";"Acir Gurgacz";"118216";"2014";"ECD";"PDT"
"4981";"Acir Gurgacz";"100746";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"101691";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"130676";"2017";"MPV";"PDT"
"4981";"Acir Gurgacz";"128575";"2017";"MCN";"PDT"
"4981";"Acir Gurgacz";"129256";"2017";"MCN";"PDT"
"4981";"Acir Gurgacz";"130142";"2017";"MCN";"PDT"
"4981";"Acir Gurgacz";"130157";"2017";"AFC";"PDT"
"4981";"Acir Gurgacz";"130508";"2017";"SUG";"PDT"
"4981";"Acir Gurgacz";"130248";"2017";"PDS";"PDT"
"4981";"Acir Gurgacz";"106987";"2012";"PLC";"PDT"
"4981";"Acir Gurgacz";"125574";"2016";"PEC";"PDT"
"4981";"Acir Gurgacz";"106608";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"117913";"2014";"PEC";"PDT"
"4981";"Acir Gurgacz";"113364";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"82231";"2007";"PEC";"PDT"
"4981";"Acir Gurgacz";"124948";"2016";"PLS";"PDT"
"4981";"Acir Gurgacz";"123788";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"123053";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"120812";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"116454";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"99944";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"127439";"2016";"PEC";"PDT"
"4981";"Acir Gurgacz";"125967";"2016";"PEC";"PDT"
"4981";"Acir Gurgacz";"112451";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"102573";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"123622";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"116248";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"113301";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"102992";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"101479";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"117592";"2014";"PLC";"PDT"
"4981";"Acir Gurgacz";"102449";"2011";"PLC";"PDT"
"4981";"Acir Gurgacz";"90416";"2009";"PDS";"PDT"
"4981";"Acir Gurgacz";"115776";"2013";"PFS";"PDT"
"4981";"Acir Gurgacz";"127439";"2016";"PEC";"PDT"
"4981";"Acir Gurgacz";"112451";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"129091";"2017";"PLS";"PDT"
"4981";"Acir Gurgacz";"103061";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"127522";"2016";"PLC";"PDT"
"4981";"Acir Gurgacz";"127530";"2016";"PLC";"PDT"
"4981";"Acir Gurgacz";"117030";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"120893";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"119012";"2014";"PLC";"PDT"
"4981";"Acir Gurgacz";"109891";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"123979";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"64262";"2003";"PLS";"PDT"
"4981";"Acir Gurgacz";"101947";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"93021";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"120655";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"123527";"2015";"PLC";"PDT"
"4981";"Acir Gurgacz";"106608";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"120812";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"116454";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"127547";"2016";"PDS";"PDT"
"4981";"Acir Gurgacz";"122156";"2015";"PDS";"PDT"
"4981";"Acir Gurgacz";"126944";"2016";"PDS";"PDT"
"4981";"Acir Gurgacz";"127874";"2016";"PDS";"PDT"
"4981";"Acir Gurgacz";"127994";"2017";"OFS";"PDT"
"4981";"Acir Gurgacz";"128002";"2017";"OFS";"PDT"
"4981";"Acir Gurgacz";"119491";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"80464";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"114859";"2013";"PLC";"PDT"
"4981";"Acir Gurgacz";"128125";"2017";"PDS";"PDT"
"4981";"Acir Gurgacz";"127841";"2016";"MSF";"PDT"
"4981";"Acir Gurgacz";"102573";"2011";"PEC";"PDT"
"4981";"Acir Gurgacz";"123290";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"124973";"2016";"PLS";"PDT"
"4981";"Acir Gurgacz";"120443";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"123788";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"118418";"2014";"PEC";"PDT"
"4981";"Acir Gurgacz";"123053";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"125967";"2016";"PEC";"PDT"
"4981";"Acir Gurgacz";"125574";"2016";"PEC";"PDT"
"4981";"Acir Gurgacz";"124417";"2015";"PLC";"PDT"
"4981";"Acir Gurgacz";"118577";"2014";"OFS";"PDT"
"4981";"Acir Gurgacz";"125800";"2016";"PLC";"PDT"
"4981";"Acir Gurgacz";"120655";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"125524";"2016";"PLS";"PDT"
"4981";"Acir Gurgacz";"119491";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"121061";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"116723";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"119624";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"109891";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"84478";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"113221";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111689";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111237";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111235";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111238";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111241";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111233";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111236";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"102069";"2011";"PLC";"PDT"
"4981";"Acir Gurgacz";"123992";"2015";"MPV";"PDT"
"4981";"Acir Gurgacz";"111246";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"110498";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"122102";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"125056";"2016";"PLS";"PDT"
"4981";"Acir Gurgacz";"124768";"2016";"PLS";"PDT"
"4981";"Acir Gurgacz";"115595";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"125079";"2016";"PLC";"PDT"
"4981";"Acir Gurgacz";"124948";"2016";"PLS";"PDT"
"4981";"Acir Gurgacz";"123251";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"124594";"2015";"MPV";"PDT"
"4981";"Acir Gurgacz";"123903";"2015";"PEC";"PDT"
"4981";"Acir Gurgacz";"123622";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"123992";"2015";"MPV";"PDT"
"4981";"Acir Gurgacz";"123245";"2015";"MPV";"PDT"
"4981";"Acir Gurgacz";"101479";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"123455";"2015";"PLC";"PDT"
"4981";"Acir Gurgacz";"118726";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"118418";"2014";"PEC";"PDT"
"4981";"Acir Gurgacz";"116920";"2014";"PDS";"PDT"
"4981";"Acir Gurgacz";"123527";"2015";"PLC";"PDT"
"4981";"Acir Gurgacz";"120522";"2015";"MCN";"PDT"
"4981";"Acir Gurgacz";"123466";"2015";"MPV";"PDT"
"4981";"Acir Gurgacz";"120190";"2015";"PLC";"PDT"
"4981";"Acir Gurgacz";"117834";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"123133";"2015";"MSF";"PDT"
"4981";"Acir Gurgacz";"121785";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"121015";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"80464";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"122747";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"122219";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"116920";"2014";"PDS";"PDT"
"4981";"Acir Gurgacz";"119045";"2014";"PLC";"PDT"
"4981";"Acir Gurgacz";"116878";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"113364";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"117592";"2014";"PLC";"PDT"
"4981";"Acir Gurgacz";"58642";"2003";"PLS";"PDT"
"4981";"Acir Gurgacz";"121587";"2015";"MSF";"PDT"
"4981";"Acir Gurgacz";"121285";"2015";"PLS";"PDT"
"4981";"Acir Gurgacz";"121070";"2015";"PLN";"PDT"
"4981";"Acir Gurgacz";"117913";"2014";"PEC";"PDT"
"4981";"Acir Gurgacz";"119342";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"114486";"2013";"MCN";"PDT"
"4981";"Acir Gurgacz";"118594";"2014";"MCN";"PDT"
"4981";"Acir Gurgacz";"118334";"2014";"MCN";"PDT"
"4981";"Acir Gurgacz";"119081";"2014";"MCN";"PDT"
"4981";"Acir Gurgacz";"113784";"2013";"MCN";"PDT"
"4981";"Acir Gurgacz";"116599";"2014";"MCN";"PDT"
"4981";"Acir Gurgacz";"107473";"2012";"MCN";"PDT"
"4981";"Acir Gurgacz";"115452";"2013";"MCN";"PDT"
"4981";"Acir Gurgacz";"117832";"2014";"MCN";"PDT"
"4981";"Acir Gurgacz";"84586";"2008";"MCN";"PDT"
"4981";"Acir Gurgacz";"104288";"2012";"MCN";"PDT"
"4981";"Acir Gurgacz";"112849";"2013";"MCN";"PDT"
"4981";"Acir Gurgacz";"116598";"2014";"MCN";"PDT"
"4981";"Acir Gurgacz";"85281";"2008";"MCN";"PDT"
"4981";"Acir Gurgacz";"86707";"2008";"MCN";"PDT"
"4981";"Acir Gurgacz";"87428";"2008";"MCN";"PDT"
"4981";"Acir Gurgacz";"88369";"2008";"MCN";"PDT"
"4981";"Acir Gurgacz";"104628";"2012";"MCN";"PDT"
"4981";"Acir Gurgacz";"105684";"2012";"MCN";"PDT"
"4981";"Acir Gurgacz";"106651";"2012";"MCN";"PDT"
"4981";"Acir Gurgacz";"109012";"2012";"MCN";"PDT"
"4981";"Acir Gurgacz";"105622";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"108579";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"112671";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"106862";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"106175";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"98963";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"118448";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"103013";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"119575";"2015";"MPV";"PDT"
"4981";"Acir Gurgacz";"119714";"2015";"PLC";"PDT"
"4981";"Acir Gurgacz";"118477";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"106092";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"116409";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"114912";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"118638";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"118448";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"115670";"2013";"PLC";"PDT"
"4981";"Acir Gurgacz";"118477";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"116920";"2014";"PDS";"PDT"
"4981";"Acir Gurgacz";"117456";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"117311";"2014";"MPV";"PDT"
"4981";"Acir Gurgacz";"106987";"2012";"PLC";"PDT"
"4981";"Acir Gurgacz";"113301";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"114197";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"102449";"2011";"PLC";"PDT"
"4981";"Acir Gurgacz";"116248";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"107967";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"116821";"2014";"RRA";"PDT"
"4981";"Acir Gurgacz";"116929";"2014";"MSF";"PDT"
"4981";"Acir Gurgacz";"116409";"2014";"PLS";"PDT"
"4981";"Acir Gurgacz";"99666";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"113903";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"85634";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"103013";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"93575";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"80831";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"106092";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"107967";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"105374";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"94496";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"114322";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"93037";"2009";"PLC";"PDT"
"4981";"Acir Gurgacz";"87058";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"98024";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"80432";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"115806";"2013";"PLC";"PDT"
"4981";"Acir Gurgacz";"115056";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"115657";"2013";"MSF";"PDT"
"4981";"Acir Gurgacz";"90248";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"108579";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"105622";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"115529";"2013";"MSF";"PDT"
"4981";"Acir Gurgacz";"102415";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"114699";"2013";"PLC";"PDT"
"4981";"Acir Gurgacz";"114861";"2013";"PLC";"PDT"
"4981";"Acir Gurgacz";"99106";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"113489";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"92148";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"87944";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"114580";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"112711";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"88783";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"107929";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"86794";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"101014";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"78746";"2006";"PLS";"PDT"
"4981";"Acir Gurgacz";"114354";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"112762";"2013";"OFS";"PDT"
"4981";"Acir Gurgacz";"84559";"2008";"PLC";"PDT"
"4981";"Acir Gurgacz";"109506";"2012";"MSF";"PDT"
"4981";"Acir Gurgacz";"113903";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"82730";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"112986";"2013";"MPV";"PDT"
"4981";"Acir Gurgacz";"67494";"2004";"PLC";"PDT"
"4981";"Acir Gurgacz";"86332";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"102280";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"104822";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"96319";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"99975";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"89655";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"80801";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"63981";"2003";"PLS";"PDT"
"4981";"Acir Gurgacz";"102018";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"88039";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"112138";"2013";"OFN";"PDT"
"4981";"Acir Gurgacz";"112139";"2013";"OFN";"PDT"
"4981";"Acir Gurgacz";"112137";"2013";"OFN";"PDT"
"4981";"Acir Gurgacz";"112140";"2013";"MCN";"PDT"
"4981";"Acir Gurgacz";"112141";"2013";"OFN";"PDT"
"4981";"Acir Gurgacz";"112943";"2013";"AVN";"PDT"
"4981";"Acir Gurgacz";"102721";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"87683";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"108025";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"112679";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"112897";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"104989";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"78731";"2006";"PLS";"PDT"
"4981";"Acir Gurgacz";"112262";"2013";"PEC";"PDT"
"4981";"Acir Gurgacz";"112702";"2013";"AMA";"PDT"
"4981";"Acir Gurgacz";"112671";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"104280";"2012";"AMA";"PDT"
"4981";"Acir Gurgacz";"102992";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"109064";"2012";"AVS";"PDT"
"4981";"Acir Gurgacz";"110429";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"111827";"2013";"PLS";"PDT"
"4981";"Acir Gurgacz";"95421";"2010";"PLS";"PDT"
"4981";"Acir Gurgacz";"82231";"2007";"PEC";"PDT"
"4981";"Acir Gurgacz";"99944";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"101213";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"102721";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"109240";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"109311";"2012";"MPV";"PDT"
"4981";"Acir Gurgacz";"107632";"2012";"PLC";"PDT"
"4981";"Acir Gurgacz";"100728";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"107224";"2012";"PLC";"PDT"
"4981";"Acir Gurgacz";"94361";"2009";"PLC";"PDT"
"4981";"Acir Gurgacz";"107224";"2012";"PLC";"PDT"
"4981";"Acir Gurgacz";"98967";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"99413";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"108168";"2012";"PLS";"PDT"
"4981";"Acir Gurgacz";"80107";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"106115";"2012";"MSF";"PDT"
"4981";"Acir Gurgacz";"105813";"2012";"PLC";"PDT"
"4981";"Acir Gurgacz";"104613";"2012";"PLC";"PDT"
"4981";"Acir Gurgacz";"102433";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"99120";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"99413";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"80107";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"94044";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"87683";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"102273";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"82671";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"102726";"2011";"PLC";"PDT"
"4981";"Acir Gurgacz";"101213";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"102446";"2011";"PLC";"PDT"
"4981";"Acir Gurgacz";"100443";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100497";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100737";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100496";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100489";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100461";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"101490";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100460";"2011";"AVN";"PDT"
"4981";"Acir Gurgacz";"101756";"2011";"AVN";"PDT"
"4981";"Acir Gurgacz";"100444";"2011";"MCN";"PDT"
"4981";"Acir Gurgacz";"100446";"2011";"MCN";"PDT"
"4981";"Acir Gurgacz";"100440";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100441";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"100442";"2011";"OFN";"PDT"
"4981";"Acir Gurgacz";"101046";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"101479";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"99297";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"99294";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"76955";"2006";"PLS";"PDT"
"4981";"Acir Gurgacz";"100728";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"90790";"2009";"PLC";"PDT"
"4981";"Acir Gurgacz";"97805";"2010";"PLC";"PDT"
"4981";"Acir Gurgacz";"99414";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"100126";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"81522";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"87989";"2008";"PLS";"PDT"
"4981";"Acir Gurgacz";"92056";"2009";"PLS";"PDT"
"4981";"Acir Gurgacz";"95349";"2010";"PLC";"PDT"
"4981";"Acir Gurgacz";"97453";"2010";"PLC";"PDT"
"4981";"Acir Gurgacz";"99413";"2011";"PLS";"PDT"
"4981";"Acir Gurgacz";"98958";"2011";"MSF";"PDT"
"4981";"Acir Gurgacz";"85355";"2008";"PEC";"PDT"
"4981";"Acir Gurgacz";"82350";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"80107";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"96092";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"91425";"2009";"PDS";"PDT"
"4981";"Acir Gurgacz";"96097";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96050";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96101";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"91115";"2009";"PDS";"PDT"
"4981";"Acir Gurgacz";"96049";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"97839";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"97848";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96793";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96786";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"79862";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"83482";"2007";"PLS";"PDT"
"4981";"Acir Gurgacz";"97453";"2010";"PLC";"PDT"
"4981";"Acir Gurgacz";"97070";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96785";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"97081";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"97459";"2010";"PLC";"PDT"
"4981";"Acir Gurgacz";"96558";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96561";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96454";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96582";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96328";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96463";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"43737";"2000";"MSF";"PDT"
"4981";"Acir Gurgacz";"96495";"2010";"MSF";"PDT"
"4981";"Acir Gurgacz";"96149";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96118";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96130";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"96057";"2010";"PDS";"PDT"
"4981";"Acir Gurgacz";"70143";"2004";"PLC";"PDT"
"4981";"Acir Gurgacz";"93809";"2009";"PDS";"PDT"
"4981";"Acir Gurgacz";"93810";"2009";"PDS";"PDT"
"4981";"Acir Gurgacz";"93583";"2009";"PDS";"PDT"
"4981";"Acir Gurgacz";"93823";"2009";"PDS";"PDT"
"4815";"Ada Mello";"88197";"2008";"PDS";"PTB"
"4815";"Ada Mello";"87640";"2008";"PLS";"PTB"
"3622";"Adelmir Santana";"98590";"2010";"MSF";"DEM"
"3622";"Adelmir Santana";"98056";"2010";"PRS";"DEM"
"3622";"Adelmir Santana";"97555";"2010";"PLS";"DEM"
"3622";"Adelmir Santana";"97502";"2010";"PLS";"DEM"
"3622";"Adelmir Santana";"92255";"2009";"PLS";"DEM"
"3622";"Adelmir Santana";"96316";"2010";"PDS";"DEM"
"3622";"Adelmir Santana";"96887";"2010";"PLC";"DEM"
"3622";"Adelmir Santana";"95887";"2010";"PLS";"DEM"
"3622";"Adelmir Santana";"87831";"2008";"PLS";"DEM"
"3622";"Adelmir Santana";"95656";"2010";"RQS";"DEM"
"3622";"Adelmir Santana";"80142";"2007";"PLS";"DEM"
"3622";"Adelmir Santana";"84401";"2008";"PLS";"DEM"
"3622";"Adelmir Santana";"96310";"2010";"PLS";"DEM"
"3622";"Adelmir Santana";"73678";"2005";"PLS";"DEM"
"3622";"Adelmir Santana";"76221";"2005";"PLS";"DEM"
"3622";"Adelmir Santana";"73238";"2005";"PLS";"DEM"
"3622";"Adelmir Santana";"80242";"2007";"PLC";"DEM"
"3622";"Adelmir Santana";"79944";"2007";"PLS";"DEM"
"3622";"Adelmir Santana";"80337";"2007";"PLS";"DEM"
"3622";"Adelmir Santana";"95072";"2009";"PLS";"DEM"
"3622";"Adelmir Santana";"84948";"2008";"PLS";"DEM"
"3622";"Adelmir Santana";"95671";"2010";"PLS";"DEM"
"3622";"Adelmir Santana";"94177";"2009";"PLC";"DEM"
"3622";"Adelmir Santana";"95128";"2009";"RQS";"DEM"
